Seconds,Nanoseconds,Temp_C,Power_W,Throttled_Hex,RSS_KB,CPU_MHz,Reconnect_Count
1783878291,377576393,46.6,2.53,0x0,9360,1500,0
1783878296,418140527,48.3,2.16,0x0,9360,1500,0
1783878301,458983273,47.2,2.16,0x0,9360,1500,0
1783878306,503650813,47.2,2.16,0x0,9360,1500,0
1783878311,544129583,47.2,2.18,0x0,9360,1500,0
1783878316,584586726,47.2,2.18,0x0,9360,1500,0
1783878321,625127852,47.2,2.16,0x0,9360,1500,0
1783878326,665544870,48.3,2.18,0x0,9360,1500,0
1783878331,706254298,47.2,2.17,0x0,9360,1500,0
1783878336,746716433,47.2,2.19,0x0,9360,1500,0
1783878341,787137701,47.7,2.18,0x0,9360,1500,0
1783878346,827528991,48.8,2.15,0x0,9360,1500,0
1783878351,867916266,47.2,2.15,0x0,9360,1500,0
1783878356,908354618,46.6,2.19,0x0,9360,1500,0
1783878361,949053066,48.3,2.15,0x0,9360,1500,0
1783878366,989345334,48.3,2.22,0x0,9360,1500,0
1783878372,29736495,47.2,2.20,0x0,9360,1500,0
1783878377,70121863,47.2,2.17,0x0,9360,1500,0
1783878382,110552273,47.2,2.19,0x0,9360,1500,0
1783878387,151068409,47.2,2.14,0x0,9360,1500,0
1783878392,191526143,47.2,2.19,0x0,9360,1500,0
1783878397,231914344,47.2,2.17,0x0,9360,1500,0
1783878402,272359272,47.2,2.14,0x0,9360,1500,0
1783878407,312699428,48.3,2.34,0x0,9360,1500,0
1783878412,357177584,47.2,2.17,0x0,9360,1500,0
1783878417,401812744,47.2,2.16,0x0,9360,1500,0
1783878422,442154046,47.2,2.16,0x0,9360,1500,0
1783878427,482545963,48.3,2.14,0x0,9360,1500,0
1783878432,522880017,47.2,2.37,0x0,9360,1500,0
1783878437,563412501,48.3,2.14,0x0,9360,1500,0
1783878442,603961195,46.6,2.15,0x0,9360,1500,0
1783878447,644401914,47.7,2.18,0x0,9360,1500,0
1783878452,684830695,47.2,2.21,0x0,9360,1500,0
1783878457,725263352,47.7,2.18,0x0,9360,1500,0
1783878462,769748826,47.2,2.17,0x0,9360,1500,0
1783878467,810240977,47.2,2.18,0x0,9360,1500,0
1783878472,850677747,47.7,2.20,0x0,9360,1500,0
1783878477,891135486,47.2,2.17,0x0,9360,1500,0
1783878482,931678306,48.8,2.17,0x0,9360,1500,0
1783878487,972266337,47.7,2.18,0x0,9360,1500,0
1783878493,12907985,47.2,2.20,0x0,9360,1500,0
1783878498,53229456,47.2,2.17,0x0,9360,1500,0
1783878503,93654768,47.2,2.20,0x0,9360,1500,0
1783878508,134067828,47.2,2.16,0x0,9360,1500,0
1783878513,174567136,48.3,2.19,0x0,9360,1500,0
1783878518,215117452,48.3,2.16,0x0,9360,1500,0
1783878523,255613960,48.3,2.21,0x0,9360,1500,0
1783878528,296138977,48.3,2.16,0x0,9360,1500,0
1783878533,336579353,47.2,2.19,0x0,9360,1500,0
1783878538,377007738,48.3,2.15,0x0,9360,1500,0
1783878543,417537482,47.2,2.31,0x0,9360,1500,0
1783878548,457990605,46.1,2.15,0x0,9360,1500,0
1783878553,498405496,47.7,2.18,0x0,9360,1500,0
1783878558,538851636,48.8,2.16,0x0,9360,1500,0
1783878563,579327044,47.2,2.17,0x0,9360,1500,0
1783878568,619614016,47.2,2.15,0x0,9360,1500,0
1783878573,664039288,48.3,2.35,0x0,9360,1500,0
1783878578,708562346,47.2,2.16,0x0,9360,1500,0
1783878583,748994586,47.7,2.18,0x0,9360,1500,0
1783878588,789593093,47.7,2.31,0x0,9360,1500,0
1783878593,830007813,48.3,2.17,0x0,9360,1500,0
1783878598,870419136,48.3,2.15,0x0,9360,1500,0
1783878603,910761375,47.2,2.17,0x0,9360,1500,0
1783878608,951275327,47.2,2.17,0x0,9360,1500,0
1783878613,991895159,47.2,2.23,0x0,9360,1500,0
1783878619,32455260,47.7,2.15,0x0,9360,1500,0
1783878624,72760963,48.3,2.18,0x0,9360,1500,0
1783878629,117112208,47.2,2.42,0x0,9360,1500,0
1783878634,157439357,47.2,2.17,0x0,9360,1500,0
1783878639,197843978,47.7,2.18,0x0,9360,1500,0
1783878644,238223758,47.2,2.13,0x0,9360,1500,0
1783878649,278537511,46.6,2.18,0x0,9360,1500,0
1783878654,318875219,47.2,2.18,0x0,9360,1500,0
1783878659,359326492,47.2,2.18,0x0,9360,1500,0
1783878664,399644165,48.8,2.19,0x0,9360,1500,0
1783878669,439953867,47.7,2.20,0x0,9360,1500,0
1783878674,480216023,46.6,2.13,0x0,9360,1500,0
1783878679,524673537,48.3,2.20,0x0,9360,1500,0
1783878684,565037881,47.2,2.16,0x0,9360,1500,0
1783878689,605464903,47.2,2.21,0x0,9360,1500,0
1783878694,645868398,47.7,2.18,0x0,9360,1500,0
1783878699,686218646,47.2,2.21,0x0,9360,1500,0
1783878704,726562349,47.2,2.17,0x0,9360,1500,0
1783878709,767031303,47.7,2.23,0x0,9360,1500,0
1783878714,807543917,47.2,2.20,0x0,9360,1500,0
1783878719,847922023,48.3,2.82,0x0,9360,1500,0
1783878724,888333085,47.2,2.14,0x0,9360,1500,0
1783878729,928658547,47.7,2.18,0x0,9360,1500,0
1783878734,969094873,47.2,2.19,0x0,9360,1500,0
1783878740,9535914,47.2,2.19,0x0,9360,1500,0
1783878745,49931633,47.2,2.15,0x0,9360,1500,0
1783878750,90281289,47.7,2.13,0x0,9360,1500,0
1783878755,130686957,48.3,2.18,0x0,9360,1500,0
1783878760,171109415,47.7,2.16,0x0,9360,1500,0
1783878765,211597977,47.2,2.18,0x0,9360,1500,0
1783878770,251953125,47.2,2.36,0x0,9360,1500,0
1783878775,292365822,47.2,2.17,0x0,9360,1500,0
1783878780,332818383,47.2,2.17,0x0,9360,1500,0
1783878785,373317104,48.3,2.17,0x0,9360,1500,0
1783878790,413810485,47.2,2.20,0x0,9360,1500,0
1783878795,454289582,47.7,2.15,0x0,9360,1500,0
1783878800,494785414,48.3,2.49,0x0,9360,1500,0
1783878805,535269776,47.7,2.19,0x0,9360,1500,0
1783878810,575886873,48.8,2.18,0x0,9360,1500,0
1783878815,616314520,48.3,2.16,0x0,9360,1500,0
1783878820,657019290,48.3,2.18,0x0,9360,1500,0
1783878825,697405536,47.2,2.19,0x0,9360,1500,0
1783878830,741762011,47.2,2.15,0x0,9360,1500,0
1783878835,782100726,47.7,2.18,0x0,9360,1500,0
1783878840,822470658,48.3,2.19,0x0,9360,1500,0
1783878845,862996399,48.3,2.21,0x0,9360,1500,0
1783878850,903435061,47.2,2.22,0x0,9360,1500,0
1783878855,943785290,48.3,2.14,0x0,9360,1500,0
1783878860,984177552,47.2,2.25,0x0,9360,1500,0
1783878866,24472215,48.3,2.18,0x0,9360,1500,0
1783878871,64797688,48.8,2.38,0x0,9360,1500,0
1783878876,105151340,48.8,2.15,0x0,9360,1500,0
1783878881,149555352,47.2,2.40,0x0,9360,1500,0
1783878886,189982160,48.8,2.16,0x0,9360,1500,0
1783878891,230324630,47.2,2.17,0x0,9360,1500,0
1783878896,270701465,47.2,2.17,0x0,9360,1500,0
1783878901,311134165,48.8,2.19,0x0,9360,1500,0
1783878906,351441860,47.2,2.18,0x0,9360,1500,0
1783878911,391815420,47.2,2.38,0x0,9360,1500,0
1783878916,432161402,48.3,2.19,0x0,9360,1500,0
1783878921,472575286,47.7,2.19,0x0,9360,1500,0
1783878926,513016553,48.8,2.16,0x0,9360,1500,0
1783878931,557274681,47.7,2.24,0x0,9360,1500,0
1783878936,597604365,48.3,2.30,0x0,9360,1500,0
1783878941,637952841,48.3,2.25,0x0,9360,1500,0
1783878946,678519886,47.7,2.19,0x0,9360,1500,0
1783878951,718884537,47.2,2.16,0x0,9360,1500,0
1783878956,759318332,48.8,2.16,0x0,9360,1500,0
1783878961,799873400,47.7,2.17,0x0,9360,1500,0
1783878966,840271205,48.8,2.18,0x0,9360,1500,0
1783878971,880533783,47.2,2.17,0x0,9360,1500,0
1783878976,920925449,48.8,2.16,0x0,9360,1500,0
1783878981,961479128,48.3,2.20,0x0,9360,1500,0
1783878987,1879785,48.8,2.15,0x0,9360,1500,0
1783878992,42238049,47.7,2.17,0x0,9360,1500,0
1783878997,83011327,47.2,2.18,0x0,9360,1500,0
1783879002,123465694,48.3,2.16,0x0,9360,1500,0
1783879007,163841556,48.3,2.20,0x0,9360,1500,0
1783879012,204279914,48.3,2.17,0x0,9360,1500,0
1783879017,244580658,47.7,2.16,0x0,9360,1500,0
1783879022,285024193,47.7,2.16,0x0,9360,1500,0
1783879027,325507243,47.2,2.18,0x0,9360,1500,0
1783879032,365948714,47.2,2.19,0x0,9360,1500,0
1783879037,406494978,47.7,2.14,0x0,9360,1500,0
1783879042,447092201,47.2,2.14,0x0,9360,1500,0
1783879047,487613939,48.3,2.11,0x0,9360,1500,0
1783879052,528123561,47.2,2.18,0x0,9360,1500,0
1783879057,568581977,47.7,2.17,0x0,9360,1500,0
1783879062,609005296,47.2,2.18,0x0,9360,1500,0
1783879067,649526407,48.3,2.17,0x0,9360,1500,0
1783879072,689908219,47.2,2.17,0x0,9360,1500,0
1783879077,734271706,47.2,2.15,0x0,9360,1500,0
1783879082,778584838,47.7,2.16,0x0,9360,1500,0
1783879087,818983954,48.8,2.19,0x0,9360,1500,0
1783879092,859319325,47.7,2.18,0x0,9360,1500,0
1783879097,899608323,46.6,2.19,0x0,9360,1500,0
1783879102,939984243,47.2,2.14,0x0,9360,1500,0
1783879107,980329067,47.2,2.38,0x0,9360,1500,0
1783879113,20811295,47.7,2.16,0x0,9360,1500,0
1783879118,61235834,47.2,2.38,0x0,9360,1500,0
1783879123,101643370,47.2,2.58,0x0,9360,1500,0
1783879128,142080218,47.2,2.16,0x0,9360,1500,0
1783879133,186546834,48.3,2.20,0x0,9360,1500,0
1783879138,226935231,48.8,2.18,0x0,9360,1500,0
1783879143,267492643,48.8,2.20,0x0,9360,1500,0
1783879148,307817403,48.8,2.16,0x0,9360,1500,0
1783879153,348215661,47.2,2.16,0x0,9360,1500,0
1783879158,388439952,48.8,2.17,0x0,9360,1500,0
1783879163,428825352,47.2,2.17,0x0,9360,1500,0
1783879168,469225859,47.2,2.18,0x0,9360,1500,0
1783879173,509760179,48.3,2.18,0x0,9360,1500,0
1783879178,550101939,47.2,2.18,0x0,9360,1500,0
1783879183,590561123,48.3,2.16,0x0,9360,1500,0
1783879188,631130415,48.8,2.24,0x0,9360,1500,0
1783879193,671607370,47.2,2.17,0x0,9360,1500,0
1783879198,712058193,47.2,2.17,0x0,9360,1500,0
1783879203,752361866,48.8,2.17,0x0,9360,1500,0
1783879208,792712794,47.2,2.17,0x0,9360,1500,0
1783879213,833297627,48.8,2.16,0x0,9360,1500,0
1783879218,873673569,47.2,2.21,0x0,9360,1500,0
1783879223,914081564,47.2,2.16,0x0,9360,1500,0
1783879228,954469370,47.2,2.19,0x0,9360,1500,0
1783879233,994913581,47.7,2.25,0x0,9360,1500,0
1783879239,39290691,47.7,2.13,0x0,9360,1500,0
1783879244,79882305,47.2,2.15,0x0,9360,1500,0
1783879249,120247934,47.7,2.35,0x0,9360,1500,0
1783879254,160862431,47.7,2.20,0x0,9360,1500,0
1783879259,201322481,48.3,2.56,0x0,9360,1500,0
1783879264,241909195,48.3,2.19,0x0,9360,1500,0
1783879269,282299592,48.3,2.19,0x0,9360,1500,0
1783879274,322713523,48.3,2.14,0x0,9360,1500,0
1783879279,363155433,47.2,2.18,0x0,9360,1500,0
1783879284,403914341,48.3,2.31,0x0,9360,1500,0
1783879289,444271691,47.7,2.15,0x0,9360,1500,0
1783879294,489012458,47.7,2.17,0x0,9360,1500,0
1783879299,529549137,48.3,2.20,0x0,9360,1500,0
1783879304,569962331,48.3,2.19,0x0,9360,1500,0
1783879309,610338320,47.7,2.18,0x0,9360,1500,0
1783879314,650978677,47.7,2.19,0x0,9360,1500,0
1783879319,691382569,47.7,2.17,0x0,9360,1500,0
1783879324,731766310,47.2,2.17,0x0,9360,1500,0
1783879329,772330104,48.3,2.18,0x0,9360,1500,0
1783879334,812862989,47.2,2.18,0x0,9360,1500,0
1783879339,853269687,46.1,2.17,0x0,9360,1500,0
1783879344,897738024,47.7,2.35,0x0,9360,1500,0
1783879349,938178940,47.2,2.21,0x0,9360,1500,0
1783879354,978533742,47.7,2.17,0x0,9360,1500,0
1783879360,18984283,47.2,2.16,0x0,9360,1500,0
1783879365,59488859,47.7,2.17,0x0,9360,1500,0
1783879370,99858544,47.7,2.20,0x0,9360,1500,0
1783879375,140274783,47.2,2.15,0x0,9360,1500,0
1783879380,180622334,47.2,2.18,0x0,9360,1500,0
1783879385,220993198,47.2,2.12,0x0,9360,1500,0
1783879390,261399449,47.2,2.20,0x0,9360,1500,0
1783879395,301737291,47.2,2.15,0x0,9360,1500,0
1783879400,342159519,47.2,2.17,0x0,9360,1500,0
1783879405,382620802,48.3,2.18,0x0,9360,1500,0
1783879410,423053675,47.2,2.18,0x0,9360,1500,0
1783879415,463561953,47.2,2.17,0x0,9360,1500,0
1783879420,503924730,48.3,2.15,0x0,9360,1500,0
1783879425,544283282,47.2,2.17,0x0,9360,1500,0
1783879430,584524166,48.3,2.18,0x0,9360,1500,0
1783879435,624916771,47.7,2.19,0x0,9360,1500,0
1783879440,665274911,47.7,2.16,0x0,9360,1500,0
1783879445,705588419,47.2,2.68,0x0,9360,1500,0
1783879450,745933222,48.8,2.19,0x0,9360,1500,0
1783879455,786389653,47.2,2.18,0x0,9360,1500,0
1783879460,826870841,46.6,2.18,0x0,9360,1500,0
1783879465,867384398,47.7,2.21,0x0,9360,1500,0
1783879470,907732694,47.2,2.17,0x0,9360,1500,0
1783879475,948083729,48.3,2.17,0x0,9360,1500,0
1783879480,988516281,47.2,2.19,0x0,9360,1500,0
1783879486,28864443,46.6,2.18,0x0,9360,1500,0
1783879491,69205936,48.8,2.18,0x0,9360,1500,0
1783879496,109543057,47.2,2.16,0x0,9360,1500,0
1783879501,149760029,48.3,2.14,0x0,9360,1500,0
1783879506,190123869,47.7,2.22,0x0,9360,1500,0
1783879511,230553189,47.2,2.17,0x0,9360,1500,0
1783879516,271158100,47.7,2.19,0x0,9360,1500,0
1783879521,311804731,47.2,2.19,0x0,9360,1500,0
1783879526,352196750,47.2,2.25,0x0,9360,1500,0
1783879531,396732799,47.7,2.18,0x0,9360,1500,0
1783879536,441178624,48.8,2.19,0x0,9360,1500,0
1783879541,481503935,48.8,2.24,0x0,9360,1500,0
1783879546,521832801,48.8,2.14,0x0,9360,1500,0
1783879551,562186128,47.2,2.17,0x0,9360,1500,0
1783879556,602435212,47.2,2.19,0x0,9360,1500,0
1783879561,642694037,48.8,2.14,0x0,9360,1500,0
1783879566,683041563,47.2,2.19,0x0,9360,1500,0
1783879571,723311476,46.6,2.20,0x0,9360,1500,0
1783879576,763709833,48.8,2.17,0x0,9360,1500,0
1783879581,803969651,47.7,2.18,0x0,9360,1500,0
1783879586,848204352,46.6,2.36,0x0,9360,1500,0
1783879591,888529945,48.8,2.18,0x0,9360,1500,0
1783879596,928810074,47.2,2.17,0x0,9360,1500,0
1783879601,969235165,47.7,2.13,0x0,9360,1500,0
1783879607,9508403,48.3,2.13,0x0,9360,1500,0
1783879612,49807992,47.2,2.18,0x0,9360,1500,0
1783879617,90165060,47.7,2.17,0x0,9360,1500,0
1783879622,130483350,47.7,2.20,0x0,9360,1500,0
1783879627,170841638,47.2,2.16,0x0,9360,1500,0
1783879632,211316055,48.3,2.20,0x0,9360,1500,0
1783879637,255837279,47.7,2.13,0x0,9360,1500,0
1783879642,296143526,47.2,2.16,0x0,9360,1500,0
1783879647,336528717,48.8,2.19,0x0,9360,1500,0
1783879652,377057758,47.7,2.15,0x0,9360,1500,0
1783879657,417417928,48.8,2.59,0x0,9360,1500,0
1783879662,457763745,47.7,2.15,0x0,9360,1500,0
1783879667,498114838,47.2,2.17,0x0,9360,1500,0
1783879672,538505079,48.3,2.14,0x0,9360,1500,0
1783879677,578791781,47.2,2.18,0x0,9360,1500,0
1783879682,619275131,47.7,2.19,0x0,9360,1500,0
1783879687,659813238,47.2,2.19,0x0,9360,1500,0
1783879692,700244956,47.7,2.21,0x0,9360,1500,0
1783879697,740635228,47.2,2.17,0x0,9360,1500,0
1783879702,781114591,48.3,2.17,0x0,9360,1500,0
1783879707,821426879,47.2,2.21,0x0,9360,1500,0
1783879712,861774241,48.8,2.18,0x0,9360,1500,0
1783879717,902150009,48.3,2.16,0x0,9360,1500,0
1783879722,942454757,48.8,2.17,0x0,9360,1500,0
1783879727,982771930,47.2,2.18,0x0,9360,1500,0
1783879733,23369917,47.2,2.21,0x0,9360,1500,0
1783879738,63808958,47.2,2.14,0x0,9360,1500,0
1783879743,108412289,47.7,2.17,0x0,9360,1500,0
1783879748,152831934,47.2,2.18,0x0,9360,1500,0
1783879753,193449768,48.3,2.16,0x0,9360,1500,0
1783879758,233931639,47.2,2.16,0x0,9360,1500,0
1783879763,274305657,47.2,2.19,0x0,9360,1500,0
1783879768,314706563,47.7,2.20,0x0,9360,1500,0
1783879773,355324135,47.2,2.12,0x0,9360,1500,0
1783879778,395646910,47.2,2.20,0x0,9360,1500,0
1783879783,435998517,47.2,2.37,0x0,9360,1500,0
1783879788,476345382,48.3,2.23,0x0,9360,1500,0
1783879793,516542432,46.6,2.24,0x0,9360,1500,0
1783879798,560933827,47.2,2.17,0x0,9360,1500,0
1783879803,601216060,48.3,2.25,0x0,9360,1500,0
1783879808,641497163,47.7,2.21,0x0,9360,1500,0
1783879813,681822283,47.2,2.17,0x0,9360,1500,0
1783879818,722149495,47.2,2.17,0x0,9360,1500,0
1783879823,762464317,48.3,2.17,0x0,9360,1500,0
1783879828,802892231,47.7,2.18,0x0,9360,1500,0
1783879833,843351107,48.8,2.17,0x0,9360,1500,0
1783879838,883810297,46.6,2.19,0x0,9360,1500,0
1783879843,924177783,47.7,2.18,0x0,9360,1500,0
1783879848,968663410,47.7,2.16,0x0,9360,1500,0
1783879854,9093190,47.2,2.97,0x0,9360,1500,0
1783879859,49544673,47.2,2.17,0x0,9360,1500,0
1783879864,89891415,47.2,2.22,0x0,9360,1500,0
1783879869,130293766,47.7,2.14,0x0,9360,1500,0
1783879874,170666525,47.2,2.18,0x0,9360,1500,0
1783879879,211030746,47.7,2.18,0x0,9360,1500,0
1783879884,251468281,47.2,2.15,0x0,9360,1500,0
1783879889,292862697,47.7,2.14,0x0,9360,1500,0
1783879894,333388506,47.7,2.22,0x0,9360,1500,0
1783879899,373823044,47.2,2.73,0x0,9360,1500,0
1783879904,414288217,47.7,2.21,0x0,9360,1500,0
1783879909,454619061,47.2,2.17,0x0,9360,1500,0
1783879914,495136651,48.3,2.15,0x0,9360,1500,0
1783879919,535597300,47.2,2.15,0x0,9360,1500,0
1783879924,576049582,48.8,2.34,0x0,9360,1500,0
1783879929,616585108,47.7,2.35,0x0,9360,1500,0
1783879934,657149304,47.2,2.48,0x0,9360,1500,0
1783879939,697494725,47.2,2.16,0x0,9360,1500,0
1783879944,741834564,47.2,2.20,0x0,9360,1500,0
1783879949,786165738,47.7,2.16,0x0,9360,1500,0
1783879954,826688127,47.7,2.17,0x0,9360,1500,0
1783879959,867080646,47.7,2.15,0x0,9360,1500,0
1783879964,907506018,48.8,2.19,0x0,9360,1500,0
1783879969,947937334,47.2,2.25,0x0,9360,1500,0
1783879974,988475947,47.2,2.14,0x0,9360,1500,0
1783879980,28919133,48.3,2.19,0x0,9360,1500,0
1783879985,69420096,47.7,2.16,0x0,9360,1500,0
1783879990,110028668,47.2,2.15,0x0,9360,1500,0
1783879995,150457647,47.7,2.19,0x0,9360,1500,0
1783880000,194804781,47.7,2.20,0x0,9360,1500,0
1783880005,235366478,47.7,2.15,0x0,9360,1500,0
1783880010,275806024,47.2,2.20,0x0,9360,1500,0
1783880015,316294085,47.7,2.17,0x0,9360,1500,0
1783880020,356901421,47.2,2.21,0x0,9360,1500,0
1783880025,397395568,48.3,2.17,0x0,9360,1500,0
1783880030,437923359,47.2,2.23,0x0,9360,1500,0
1783880035,478529442,46.1,2.17,0x0,9360,1500,0
1783880040,518951336,47.2,2.23,0x0,9360,1500,0
1783880045,559442039,47.7,2.15,0x0,9360,1500,0
1783880050,599922867,47.2,2.20,0x0,9360,1500,0
1783880055,640411579,47.2,2.18,0x0,9360,1500,0
1783880060,680873321,47.7,2.17,0x0,9360,1500,0
1783880065,721548465,47.2,2.29,0x0,9360,1500,0
1783880070,762122602,47.7,2.19,0x0,9360,1500,0
1783880075,802627158,48.3,2.15,0x0,9360,1500,0
1783880080,843198466,47.7,2.16,0x0,9360,1500,0
1783880085,883709564,47.2,2.16,0x0,9360,1500,0
1783880090,924122821,47.7,2.18,0x0,9360,1500,0
1783880095,964512662,47.7,2.16,0x0,9360,1500,0
1783880101,5102291,48.3,2.17,0x0,9360,1500,0
1783880106,49564922,48.8,2.23,0x0,9360,1500,0
1783880111,93991099,47.7,2.17,0x0,9360,1500,0
1783880116,134686998,48.3,2.22,0x0,9360,1500,0
1783880121,175135481,48.3,2.36,0x0,9360,1500,0
1783880126,215588972,47.2,2.19,0x0,9360,1500,0
1783880131,256084269,47.7,2.18,0x0,9360,1500,0
1783880136,296670629,47.7,2.18,0x0,9360,1500,0
1783880141,337327201,47.7,2.29,0x0,9360,1500,0
1783880146,378154799,47.2,2.21,0x0,9360,1500,0
1783880151,418667831,47.7,2.16,0x0,9360,1500,0
1783880156,459252741,47.7,2.25,0x0,9360,1500,0
1783880161,503775982,47.2,2.16,0x0,9360,1500,0
1783880166,544265536,47.7,2.14,0x0,9360,1500,0
1783880171,584956781,47.2,2.17,0x0,9360,1500,0
1783880176,625557588,48.3,2.30,0x0,9360,1500,0
1783880181,665974235,48.3,2.15,0x0,9360,1500,0
1783880186,706561590,47.2,2.17,0x0,9360,1500,0
1783880191,747118619,47.2,2.17,0x0,9360,1500,0
1783880196,787576523,48.8,2.18,0x0,9360,1500,0
1783880201,827995951,47.7,2.17,0x0,9360,1500,0
1783880206,868512643,48.3,2.15,0x0,9360,1500,0
1783880211,912972813,47.7,2.22,0x0,9360,1500,0
1783880216,953413959,47.7,2.16,0x0,9360,1500,0
1783880221,993833813,47.2,2.18,0x0,9360,1500,0
1783880227,34143948,47.2,2.17,0x0,9360,1500,0
1783880232,74579736,47.2,2.16,0x0,9360,1500,0
1783880237,115001786,47.2,2.16,0x0,9360,1500,0
1783880242,155442433,47.2,2.16,0x0,9360,1500,0
1783880247,195830675,47.7,2.18,0x0,9360,1500,0
1783880252,236230049,47.7,2.19,0x0,9360,1500,0
1783880257,276760482,47.7,2.17,0x0,9360,1500,0
1783880262,317145677,48.3,2.37,0x0,9360,1500,0
1783880267,357584318,48.3,2.31,0x0,9360,1500,0
1783880272,397978462,48.3,2.18,0x0,9360,1500,0
1783880277,438306737,47.2,2.15,0x0,9360,1500,0
1783880282,478706847,47.2,2.19,0x0,9360,1500,0
1783880287,519139458,47.2,2.16,0x0,9360,1500,0
1783880292,559552423,47.7,2.17,0x0,9360,1500,0
1783880297,599881463,49.4,2.19,0x0,9360,1500,0
1783880302,640374430,47.7,2.35,0x0,9360,1500,0
1783880307,680912304,48.3,2.18,0x0,9360,1500,0
1783880312,725291783,48.3,2.16,0x0,9360,1500,0
1783880317,765620270,48.3,2.15,0x0,9360,1500,0
1783880322,806221034,48.8,2.14,0x0,9360,1500,0
1783880327,847016613,47.2,2.19,0x0,9360,1500,0
1783880332,887590229,47.2,2.14,0x0,9360,1500,0
1783880337,928100734,48.3,2.18,0x0,9360,1500,0
1783880342,968529553,47.2,2.15,0x0,9360,1500,0
1783880348,8933742,47.7,2.17,0x0,9360,1500,0
1783880353,49253616,48.3,2.19,0x0,9360,1500,0
1783880358,93632054,47.2,2.17,0x0,9360,1500,0
1783880363,138068935,48.8,2.17,0x0,9360,1500,0
1783880368,178459286,48.8,2.17,0x0,9360,1500,0
1783880373,219138042,47.2,2.60,0x0,9360,1500,0
1783880378,259775556,47.2,2.18,0x0,9360,1500,0
1783880383,300235642,48.3,2.17,0x0,9360,1500,0
1783880388,340707671,47.2,2.18,0x0,9360,1500,0
1783880393,381223178,47.7,2.18,0x0,9360,1500,0
1783880398,421595499,47.7,2.23,0x0,9360,1500,0
1783880403,462121946,47.7,2.18,0x0,9360,1500,0
1783880408,502484558,48.8,2.18,0x0,9360,1500,0
1783880413,542933833,47.2,2.17,0x0,9360,1500,0
1783880418,583304549,47.7,2.20,0x0,9360,1500,0
1783880423,623651467,47.2,2.15,0x0,9360,1500,0
1783880428,664054510,47.2,2.20,0x0,9360,1500,0
1783880433,704472457,47.7,2.18,0x0,9360,1500,0
1783880438,745077401,48.8,2.27,0x0,9360,1500,0
1783880443,785752988,47.2,2.83,0x0,9360,1500,0
1783880448,826460331,48.8,2.23,0x0,9360,1500,0
1783880453,867093263,48.3,2.17,0x0,9360,1500,0
1783880458,907653616,47.2,2.39,0x0,9360,1500,0
1783880463,948032577,46.6,2.17,0x0,9360,1500,0
1783880468,992497118,47.2,2.17,0x0,9360,1500,0
1783880474,36949024,47.7,2.19,0x0,9360,1500,0
1783880479,77381619,47.2,2.17,0x0,9360,1500,0
1783880484,118004320,48.3,2.22,0x0,9360,1500,0
1783880489,158462312,46.6,2.19,0x0,9360,1500,0
1783880494,199021039,48.3,2.20,0x0,9360,1500,0
1783880499,239412466,47.2,2.19,0x0,9360,1500,0
1783880504,280003831,47.7,2.21,0x0,9360,1500,0
1783880509,320496376,47.2,2.17,0x0,9360,1500,0
1783880514,361073415,48.8,2.22,0x0,9360,1500,0
1783880519,401527800,47.2,2.18,0x0,9360,1500,0
1783880524,445982042,47.7,2.14,0x0,9360,1500,0
1783880529,486419212,47.2,2.14,0x0,9360,1500,0
1783880534,526876894,48.8,2.19,0x0,9360,1500,0
1783880539,567444366,48.3,2.16,0x0,9360,1500,0
1783880544,607974794,47.2,2.14,0x0,9360,1500,0
1783880549,648497864,48.3,2.17,0x0,9360,1500,0
1783880554,689019131,47.2,2.17,0x0,9360,1500,0
1783880559,729562873,47.2,2.19,0x0,9360,1500,0
1783880564,770066071,47.7,2.36,0x0,9360,1500,0
1783880569,810620466,47.2,2.18,0x0,9360,1500,0
1783880574,855093309,47.7,2.14,0x0,9360,1500,0
1783880579,895677670,48.3,2.21,0x0,9360,1500,0
1783880584,936263006,48.8,2.17,0x0,9360,1500,0
1783880589,976779131,47.2,2.21,0x0,9360,1500,0
1783880595,17475915,47.2,2.31,0x0,9360,1500,0
1783880600,58048154,47.7,2.42,0x0,9360,1500,0
1783880605,98596904,48.3,2.15,0x0,9360,1500,0
1783880610,139039702,47.7,2.22,0x0,9360,1500,0
1783880615,179531195,47.2,2.18,0x0,9360,1500,0
1783880620,220058014,47.7,2.18,0x0,9360,1500,0
1783880625,260520436,48.8,2.16,0x0,9360,1500,0
1783880630,300952146,48.8,2.17,0x0,9360,1500,0
1783880635,341499551,48.3,2.17,0x0,9360,1500,0
1783880640,381944188,47.2,2.16,0x0,9360,1500,0
1783880645,422667446,47.2,2.17,0x0,9360,1500,0
1783880650,463197510,46.6,2.15,0x0,9360,1500,0
1783880655,503705529,47.2,2.17,0x0,9360,1500,0
1783880660,544130280,47.2,2.20,0x0,9360,1500,0
1783880665,584586540,48.8,2.12,0x0,9360,1500,0
1783880670,624970125,47.2,2.19,0x0,9360,1500,0
1783880675,665411237,47.7,2.15,0x0,9360,1500,0
1783880680,709839888,47.2,2.19,0x0,9360,1500,0
1783880685,754173382,47.2,2.18,0x0,9360,1500,0
1783880690,794603596,47.2,2.18,0x0,9360,1500,0
1783880695,835109486,48.3,2.23,0x0,9360,1500,0
1783880700,875496107,47.2,2.14,0x0,9360,1500,0
1783880705,916000218,47.2,2.19,0x0,9360,1500,0
